contract_number;client_id;phone_id;color_id;merchant_id;price;date_purch;qu_inst;inst
329;57590;1669393;20;10;2519;02.03.2019;6;420
330;29620;1619473;12;10;6376;03.03.2019;12;532
331;34992;1183565;23;10;3507;03.03.2019;6;585
332;39768;1619473;12;10;6035;05.03.2019;6;1006
333;63947;1563075;9;10;2428;06.03.2019;12;203
334;101888;1334137;23;10;8152;10.03.2019;6;1359
335;103284;926420;20;10;1436;12.03.2019;12;120
336;86827;1563075;9;10;2539;12.03.2019;12;212
337;63566;1482462;23;10;5126;12.03.2019;12;428
338;5496;1323953;23;10;1738;13.03.2019;6;290
339;113217;1705139;20;10;9610;13.03.2019;6;1602
340;41875;1239558;12;10;1376;14.03.2019;6;230
341;65268;1214024;23;10;1313;16.03.2019;12;110
342;30175;1239558;23;10;1716;17.03.2019;6;286
343;2721;1475917;9;10;3896;17.03.2019;6;650
344;76040;1529012;23;10;5378;19.03.2019;12;449
345;76722;1569954;2;10;1727;19.03.2019;12;144
346;3522;1407137;20;10;1872;20.03.2019;6;312
347;91720;1482462;7;10;5160;21.03.2019;6;860
348;85929;1373233;23;10;1467;21.03.2019;6;245
349;99972;1690324;23;10;2381;21.03.2019;12;199
350;100855;1530390;9;10;1903;21.03.2019;6;318
351;95558;1435897;20;10;5180;21.03.2019;6;864
352;46074;1619473;23;10;6358;21.03.2019;6;1060
353;10145;1531081;19;10;2742;23.03.2019;12;229
354;29542;1183565;23;10;3563;28.03.2019;6;594
355;84768;1407137;20;10;1911;28.03.2019;12;160
356;48765;1482462;7;10;4919;30.03.2019;6;820
357;57471;1319897;18;10;1692;01.04.2019;12;141
358;42246;1499754;23;10;1751;03.04.2019;6;292
359;68771;1690260;12;10;3070;04.04.2019;12;256
360;34810;1208006;9;10;1366;09.04.2019;6;228
361;111459;1319897;18;10;1682;10.04.2019;6;281
362;39142;1475917;23;10;3552;11.04.2019;12;296
363;11200;1559604;18;10;16189;16.04.2019;12;1350
364;114245;1489107;23;10;12229;19.04.2019;6;2039
365;34768;1530942;23;10;3376;20.04.2019;6;563
366;35956;1569954;20;10;1615;21.04.2019;12;135
367;87788;1183565;20;10;3351;21.04.2019;12;280
368;91550;1239558;8;10;1735;23.04.2019;6;290
369;36557;1619473;12;10;6276;23.04.2019;12;523
370;26326;1559604;9;10;16077;24.04.2019;12;1340
371;65102;755437;23;10;10214;26.04.2019;12;852
372;55383;1475917;9;10;3755;28.04.2019;6;626
373;77894;1621001;23;10;7224;29.04.2019;6;1204
374;10737;1239558;20;10;1675;29.04.2019;6;280
375;70582;1319897;23;10;1552;30.04.2019;12;130
376;90419;1214024;9;10;1506;01.05.2019;6;251
377;78727;1334137;20;10;7983;03.05.2019;6;1331
378;65042;1687048;3;10;3945;07.05.2019;6;658
379;11937;1319897;9;10;1555;07.05.2019;6;260
380;18026;755437;23;10;10440;07.05.2019;12;870
381;8324;1183565;20;10;3344;08.05.2019;12;279
382;71065;1573042;23;10;3363;08.05.2019;6;561
383;77627;1563056;14;10;3878;09.05.2019;12;324
384;59328;1407137;20;10;1911;09.05.2019;12;160
385;83519;1319897;18;10;1668;09.05.2019;12;139
386;15527;1183565;20;10;3455;13.05.2019;6;576
387;8802;1629107;23;10;1038;16.05.2019;12;87
388;20437;1595667;23;10;2252;16.05.2019;12;188
389;30006;1629142;23;10;3368;16.05.2019;6;562
390;77396;1530390;20;10;2015;17.05.2019;6;336
391;96214;1690324;17;10;2576;18.05.2019;6;430
392;100777;1653600;3;10;6732;18.05.2019;12;561
393;95467;1323953;9;10;1649;19.05.2019;12;138
394;80242;1690400;20;10;4627;19.05.2019;6;772
395;29083;1563075;23;10;2382;19.05.2019;6;397
396;429;1619775;21;10;2608;19.05.2019;6;435
397;710;1687218;9;10;2960;19.05.2019;12;247
398;18318;1538572;18;10;2396;24.05.2019;6;400
399;102705;1569954;20;10;1377;24.05.2019;12;115
400;26308;1529012;23;10;5278;25.05.2019;12;440
401;10369;1435897;23;10;5500;27.05.2019;12;459
402;22916;1705139;20;10;9898;29.05.2019;12;825
403;72318;1475917;23;10;3788;29.05.2019;6;632
404;106604;1323888;20;10;1522;29.05.2019;6;254
405;74948;1584881;20;10;14187;30.05.2019;6;2365
406;65689;1475917;9;10;3722;30.05.2019;12;311
407;72458;1628942;23;10;3216;31.05.2019;12;268
408;96874;1690400;20;10;4596;31.05.2019;6;766
409;2107;1529012;9;10;5485;01.06.2019;12;458
410;113094;1476053;20;10;2295;02.06.2019;12;192
411;31777;1558192;8;10;1857;04.06.2019;6;310
412;34534;1574625;23;10;15771;05.06.2019;12;1315
413;80339;1476053;23;10;2293;05.06.2019;12;192
414;89021;1489107;23;10;12204;05.06.2019;12;1017
415;48976;1563075;9;10;2244;06.06.2019;12;187
416;18217;755437;23;10;10479;07.06.2019;6;1747
417;98525;926420;19;10;1394;09.06.2019;6;233
418;97745;1482462;23;10;4846;10.06.2019;12;404
419;46734;1563056;14;10;3778;10.06.2019;6;630
420;68696;1323953;23;10;1735;14.06.2019;6;290
421;62194;755437;23;10;10162;14.06.2019;6;1694
422;65076;1619775;23;10;2682;15.06.2019;12;224
423;8290;1529012;23;10;5284;15.06.2019;6;881
424;93829;1476053;9;10;2395;16.06.2019;6;400
425;113310;1482462;8;10;5057;16.06.2019;12;422
426;2730;1531081;23;10;2743;19.06.2019;6;458
427;68107;1558192;23;10;1490;19.06.2019;6;249
428;80179;1705139;2;10;9763;20.06.2019;6;1628
429;68747;1599145;23;10;2837;21.06.2019;6;473
430;79492;1239558;9;10;1384;22.06.2019;6;231
431;3634;1334137;23;10;7824;22.06.2019;6;1304
432;86323;1590368;23;10;2040;23.06.2019;6;340
433;11764;1690324;9;10;2498;23.06.2019;6;417
434;31763;1687048;20;10;3637;23.06.2019;6;607
435;31676;1669393;20;10;2477;23.06.2019;6;413
436;41684;1357013;23;10;6214;23.06.2019;6;1036
437;45100;1334137;20;10;8147;26.06.2019;12;679
438;10167;1687218;20;10;3362;26.06.2019;12;281
439;5658;1530942;17;10;3412;28.06.2019;12;285
440;14456;1653600;23;10;6697;30.06.2019;6;1117
441;85525;161337;23;10;3597;30.06.2019;12;300
442;92738;1239558;8;10;1312;04.07.2019;6;219
443;36835;1690260;23;10;2949;04.07.2019;6;492
444;35826;1669393;12;10;2585;05.07.2019;6;431
445;13842;1476053;23;10;2383;07.07.2019;12;199
446;13660;1183565;23;10;3287;08.07.2019;12;274
447;3367;1535376;21;10;2778;09.07.2019;12;232
448;89758;1482462;7;10;5214;10.07.2019;6;869
449;59702;1482897;7;10;1727;10.07.2019;6;288
450;1778;1482897;23;10;1587;11.07.2019;12;133
451;55076;1323888;20;10;1693;12.07.2019;12;142
452;28825;1685516;23;10;6231;15.07.2019;12;520
453;27958;1239558;23;10;1641;16.07.2019;12;137
454;40121;1687048;20;10;3694;16.07.2019;12;308
455;61055;1499758;23;10;2017;16.07.2019;12;169
456;20020;1704297;23;10;6818;17.07.2019;6;1137
457;4605;1574625;23;10;16192;20.07.2019;6;2699
458;73335;1690324;17;10;2278;20.07.2019;12;190
459;102366;1559604;23;10;16163;22.07.2019;12;1347
460;98489;1239558;9;10;1427;23.07.2019;12;119
461;112828;1628942;23;10;2799;26.07.2019;12;234
462;107756;1214024;23;10;1371;26.07.2019;6;229
463;84090;1323953;20;10;1344;27.07.2019;6;224
464;16998;1682217;23;10;2740;27.07.2019;12;229
465;24858;1629142;9;10;3191;27.07.2019;12;266
466;32616;1535376;21;10;2789;31.07.2019;12;233
467;15275;1407137;20;10;2156;01.08.2019;12;180
468;97434;1482462;23;10;4959;03.08.2019;6;827
469;84430;1685516;23;10;6288;06.08.2019;6;1048
470;63416;1373233;23;10;1759;06.08.2019;6;294
471;13096;1302895;23;10;9624;08.08.2019;6;1604
472;98498;1208006;9;10;1420;09.08.2019;6;237
473;59496;1499440;23;10;5660;10.08.2019;12;472
474;88058;1531081;19;10;2582;14.08.2019;6;431
475;16792;1319897;17;10;1654;15.08.2019;12;138
476;62999;1214024;9;10;1466;18.08.2019;12;123
477;1792;1323953;9;10;1515;22.08.2019;12;127
478;17401;1319897;18;10;1398;23.08.2019;12;117
479;13001;1599145;8;10;2588;23.08.2019;12;216
480;89898;1199309;23;10;8766;30.08.2019;6;1461
481;105840;1673155;23;10;3954;31.08.2019;6;659
482;71917;1705139;20;10;9853;31.08.2019;12;822
483;37614;1687218;9;10;3188;31.08.2019;12;266
484;113784;1629142;23;10;3243;31.08.2019;12;271
485;94609;1416733;12;10;2109;01.09.2019;6;352
486;33113;1373233;23;10;1808;02.09.2019;12;151
487;73885;1673155;20;10;3888;04.09.2019;12;324
488;60924;1705139;20;10;9699;11.09.2019;6;1617
489;57155;1535376;23;10;2715;12.09.2019;6;453
490;81913;1619775;9;10;2747;13.09.2019;12;229
491;8978;1530390;9;10;2053;14.09.2019;6;343
492;109622;1416733;9;10;2109;15.09.2019;12;176
493;44502;1529012;23;10;5322;18.09.2019;6;887
494;103362;1690260;12;10;2622;18.09.2019;12;219
495;76728;1569954;2;10;1683;18.09.2019;12;141
496;53982;1334137;23;10;8060;20.09.2019;12;672
497;45821;1530942;17;10;3561;21.09.2019;12;297
498;74374;1208006;9;10;1684;21.09.2019;6;281
499;100340;1558192;8;10;1515;21.09.2019;6;253
500;25119;1314366;23;10;28924;23.09.2019;12;2411
501;57663;1323953;20;10;1405;25.09.2019;12;118
502;107579;1323888;23;10;1672;25.09.2019;6;279
503;80671;1529012;23;10;5208;29.09.2019;6;868
504;2245;1619473;12;10;6288;30.09.2019;12;524
505;63149;1214024;18;10;1332;01.10.2019;6;222
506;100082;1476053;9;10;2313;02.10.2019;12;193
507;24797;1482462;8;10;4939;02.10.2019;12;412
508;4928;1633738;23;10;1384;03.10.2019;6;231
509;111597;294423;23;10;1390;04.10.2019;12;116
510;29098;1514550;23;10;1843;08.10.2019;12;154
511;29545;1476053;9;10;2457;11.10.2019;6;410
512;35640;1476053;9;10;2464;13.10.2019;12;206
513;72288;1558192;23;10;1819;16.10.2019;12;152
514;1378;1416733;23;10;2364;17.10.2019;6;394
515;85102;1535837;23;10;2904;18.10.2019;6;484
516;8430;1628942;9;10;3197;21.10.2019;12;267
517;98696;1435897;20;10;5100;22.10.2019;12;425
518;63385;1532397;23;10;1284;23.10.2019;6;214
519;37786;1590368;8;10;2271;24.10.2019;6;379
520;10975;1531081;19;10;2557;26.10.2019;12;214
521;17348;1530942;23;10;3461;26.10.2019;12;289
522;18378;1690260;23;10;2991;27.10.2019;6;499
523;10449;1499754;12;10;1653;28.10.2019;6;276
524;42005;1675699;8;10;4414;28.10.2019;6;736
525;79051;1323953;20;10;1681;28.10.2019;6;281
526;56693;1690260;18;10;2631;30.10.2019;12;220
527;93795;1464550;23;10;13842;30.10.2019;12;1154
528;22037;1538572;18;10;2400;30.10.2019;6;400
529;89312;1208006;19;10;1712;31.10.2019;12;143
530;65578;1530390;20;10;2118;02.11.2019;6;353
531;23648;1499440;23;10;5722;04.11.2019;12;477
532;18235;1183565;20;10;3390;06.11.2019;6;565
533;78660;1687218;9;10;3370;06.11.2019;12;281
534;58615;1530375;9;10;1529;10.11.2019;6;255
535;30964;1334137;23;10;7995;11.11.2019;6;1333
536;56037;1499754;12;10;1689;13.11.2019;6;282
537;68440;1530390;23;10;1956;13.11.2019;6;326
538;49851;1633738;23;10;1148;15.11.2019;12;96
539;68149;1690324;19;10;2374;16.11.2019;6;396
540;100504;1530942;23;10;3744;19.11.2019;6;624
541;81031;1705139;2;10;9939;20.11.2019;12;829
542;907;1690260;23;10;2860;20.11.2019;6;477
543;75705;1239558;23;10;1415;21.11.2019;6;236
544;49034;1628942;9;10;3217;21.11.2019;12;269
545;109522;1653600;6;10;6565;22.11.2019;12;548
546;108803;1482462;7;10;5168;22.11.2019;6;862
547;26665;1573042;23;10;3400;24.11.2019;12;284
548;99283;1599145;23;10;2873;25.11.2019;12;240
549;73583;1535376;23;10;3007;26.11.2019;12;251
550;28168;1633738;23;10;1130;26.11.2019;6;189
551;42035;1675699;8;10;4421;27.11.2019;6;737
552;43562;1530375;9;10;1612;28.11.2019;12;135
553;36666;1563056;23;10;4039;29.11.2019;12;337
554;10216;926420;20;10;1302;29.11.2019;6;217
555;77460;1559604;9;10;16259;29.11.2019;12;1355
556;1728;1532397;23;10;1183;30.11.2019;12;99
557;1094;1214024;23;10;1676;03.12.2019;12;140
558;22887;1183565;20;10;3317;04.12.2019;12;277
559;84971;1199309;23;10;8683;05.12.2019;12;724
560;105629;1705139;2;10;9839;06.12.2019;6;1640
561;22810;1319897;18;10;1665;06.12.2019;12;139
562;42415;1690324;9;10;2406;08.12.2019;12;201
563;10555;1653600;6;10;6490;09.12.2019;6;1082
564;28647;1464550;23;10;13668;11.12.2019;12;1139
565;101632;1482897;23;10;1772;12.12.2019;12;148
566;86255;1687048;3;10;3592;12.12.2019;6;599
567;67128;1214024;9;10;1421;13.12.2019;6;237
568;21404;1599145;8;10;2669;16.12.2019;6;445
569;61803;1595667;23;10;2263;18.12.2019;12;189
570;78325;1682217;23;10;2857;18.12.2019;12;239
571;43574;1653600;6;10;6765;19.12.2019;12;564
572;13938;1687218;9;10;3249;21.12.2019;12;271
573;86724;1687218;20;10;3008;24.12.2019;12;251
574;89450;1464550;23;10;13675;24.12.2019;12;1140
575;74137;1435897;19;10;5147;25.12.2019;12;429
576;91854;1319897;23;10;1572;26.12.2019;6;262
577;85368;1599145;23;10;2770;27.12.2019;6;462
578;29218;1454393;23;10;4358;27.12.2019;6;727
579;28683;1595667;9;10;2055;30.12.2019;12;172
580;61258;1584881;20;10;14340;31.12.2019;12;1195
1;100692;1503628;2;11;19206;02.01.2018;6;3201
2;100503;644294;19;11;4380;03.01.2018;6;730
3;76705;916490;23;11;12014;03.01.2018;6;2003
4;26806;916498;18;11;9426;03.01.2018;12;786
5;52129;1652502;19;11;43219;04.01.2018;6;7204
6;111811;1652475;19;11;41478;04.01.2018;12;3457
7;110226;1503628;2;11;19076;09.01.2018;6;3180
8;6776;1665691;18;11;39785;09.01.2018;6;6631
9;35449;916472;9;11;8404;12.01.2018;12;701
10;55566;644391;17;11;12628;15.01.2018;12;1053
11;67587;1665663;12;11;28508;16.01.2018;6;4752
12;50038;1431811;9;11;26854;16.01.2018;12;2238
13;19096;916468;23;11;7836;18.01.2018;6;1306
14;110436;1204842;18;11;20312;19.01.2018;6;3386
15;114164;1652434;8;11;24277;19.01.2018;12;2024
16;107793;1204842;18;11;20315;23.01.2018;12;1693
17;69662;1660470;19;11;18343;24.01.2018;6;3058
18;49703;1505484;9;11;29783;26.01.2018;12;2482
19;21619;916176;23;11;6249;29.01.2018;12;521
20;98301;1665714;9;11;45912;29.01.2018;6;7652
21;74820;937058;17;11;8406;30.01.2018;12;701
22;9019;916490;12;11;12102;30.01.2018;12;1009
23;17284;1431820;14;11;22993;31.01.2018;6;3833
24;38385;1503763;14;11;25732;03.02.2018;6;4289
25;99466;1652465;12;11;27397;05.02.2018;6;4567
26;108876;1503708;12;11;20456;06.02.2018;12;1705
27;102172;644387;19;11;8492;07.02.2018;6;1416
28;39549;1075089;18;11;4815;08.02.2018;12;402
29;112466;916490;18;11;11872;08.02.2018;6;1979
30;11700;644294;17;11;4667;10.02.2018;6;778
31;2531;1505484;23;11;29871;12.02.2018;6;4979
32;14115;644387;18;11;8680;13.02.2018;6;1447
33;44584;644294;18;11;4425;17.02.2018;12;369
34;81596;1652502;9;11;43336;17.02.2018;6;7223
35;8332;916468;9;11;7869;18.02.2018;12;656
36;76935;1075089;9;11;4895;19.02.2018;6;816
37;45453;1665649;21;11;22186;20.02.2018;6;3698
38;109628;916472;23;11;8545;20.02.2018;12;713
39;49488;1075096;18;11;9823;21.02.2018;12;819
40;19771;1075089;19;11;4793;22.02.2018;12;400
41;18499;1665672;18;11;35577;23.02.2018;12;2965
42;84773;1204842;23;11;20452;23.02.2018;12;1705
43;112097;644387;17;11;8643;23.02.2018;12;721
44;82484;1503708;2;11;20369;26.02.2018;12;1698
45;102110;1505153;23;11;28837;26.02.2018;12;2404
46;67543;916498;17;11;9370;27.02.2018;6;1562
47;55742;1204861;9;11;16288;27.02.2018;6;2715
48;76954;1075096;19;11;10065;28.02.2018;12;839
49;2233;1660392;23;11;15300;01.03.2018;12;1275
50;31164;916490;18;11;12089;03.03.2018;12;1008
51;10000;1665654;23;11;24797;05.03.2018;12;2067
52;96488;1652502;18;11;43180;05.03.2018;12;3599
53;74127;1660470;19;11;18477;06.03.2018;6;3080
54;77379;1652465;2;11;27082;06.03.2018;12;2257
55;61199;1431811;23;11;26921;06.03.2018;6;4487
56;100555;916477;19;11;9095;09.03.2018;6;1516
57;11726;1204676;18;11;9267;09.03.2018;12;773
58;89973;916490;12;11;11741;10.03.2018;6;1957
59;61183;1204848;12;11;12938;11.03.2018;6;2157
60;2798;916477;18;11;8803;11.03.2018;6;1468
61;57250;644355;18;11;6043;12.03.2018;6;1008
62;86392;916176;12;11;6322;12.03.2018;6;1054
63;9427;1660392;9;11;14969;13.03.2018;6;2495
64;99413;1075096;18;11;9818;17.03.2018;12;819
65;59418;1660392;19;11;15300;17.03.2018;6;2550
66;29180;1652434;7;11;24072;18.03.2018;12;2006
67;6614;1075089;17;11;5117;20.03.2018;6;853
68;45105;1431820;14;11;22926;21.03.2018;6;3821
69;90884;1652475;18;11;41497;21.03.2018;12;3459
70;44703;1431820;7;11;22881;22.03.2018;6;3814
71;25799;1652465;23;11;27240;22.03.2018;12;2270
72;11663;1665612;8;11;32271;23.03.2018;12;2690
73;78685;916468;18;11;7738;23.03.2018;12;645
74;110401;1652470;18;11;36790;24.03.2018;6;6132
75;20676;1660470;19;11;18542;26.03.2018;12;1546
76;104943;1505153;23;11;28852;28.03.2018;12;2405
77;98262;644355;18;11;6282;29.03.2018;6;1047
78;79211;778938;17;11;5781;29.03.2018;12;482
79;46282;1503763;7;11;25738;29.03.2018;6;4290
80;92950;916477;18;11;8717;30.03.2018;12;727
81;20849;1665714;18;11;45576;31.03.2018;12;3798
82;13612;1075089;9;11;4894;31.03.2018;6;816
83;44006;1665691;8;11;39847;01.04.2018;12;3321
84;29554;916472;23;11;8702;02.04.2018;6;1451
85;43827;1204848;9;11;12920;03.04.2018;12;1077
86;112966;1505484;9;11;29805;04.04.2018;12;2484
87;84007;937058;17;11;8400;05.04.2018;12;700
88;24117;1503763;2;11;25624;06.04.2018;6;4271
89;111968;1431815;23;11;28147;07.04.2018;6;4692
90;8319;1431820;14;11;22784;09.04.2018;6;3798
91;96066;1651502;19;11;31324;09.04.2018;6;5221
92;82796;1665691;9;11;39716;11.04.2018;6;6620
93;87881;1665654;7;11;25110;11.04.2018;6;4185
94;77246;1652470;9;11;36536;12.04.2018;6;6090
95;101339;1660392;23;11;15035;14.04.2018;6;2506
96;93017;916498;12;11;9421;18.04.2018;6;1571
97;55062;916472;12;11;8523;18.04.2018;6;1421
98;83839;1652465;23;11;27371;19.04.2018;12;2281
99;14776;644387;19;11;8575;20.04.2018;12;715
100;24963;1503708;20;11;20342;20.04.2018;12;1696
101;22957;1075096;9;11;10002;21.04.2018;6;1667
102;65934;1651502;19;11;31349;21.04.2018;12;2613
103;34320;916477;18;11;8894;22.04.2018;6;1483
104;588;1652470;8;11;36751;22.04.2018;6;6126
105;111182;1204676;12;11;9447;23.04.2018;12;788
106;109638;1075096;17;11;10111;26.04.2018;12;843
107;56818;1652470;8;11;36603;26.04.2018;6;6101
108;14804;916472;17;11;8662;27.04.2018;6;1444
109;34499;644294;17;11;4588;28.04.2018;12;383
110;42446;1505153;23;11;28785;28.04.2018;6;4798
111;63261;1505484;9;11;29813;29.04.2018;12;2485
112;60872;778938;18;11;5899;01.05.2018;12;492
113;12408;1503708;7;11;20470;01.05.2018;12;1706
114;34015;1652475;18;11;41341;02.05.2018;6;6891
115;97630;1665654;23;11;24869;03.05.2018;12;2073
116;113036;916498;12;11;9425;03.05.2018;12;786
117;79570;916498;18;11;9293;04.05.2018;12;775
118;80257;937058;9;11;8618;06.05.2018;12;719
119;56066;1665714;8;11;45826;06.05.2018;12;3819
120;66821;1665672;19;11;35966;06.05.2018;12;2998
121;102256;1665623;8;11;37253;06.05.2018;6;6209
122;84139;1652434;8;11;24393;07.05.2018;12;2033
123;59173;1665663;2;11;28145;07.05.2018;6;4691
124;13473;1431811;23;11;26622;07.05.2018;12;2219
125;9876;1665654;23;11;24813;08.05.2018;6;4136
126;26660;1652475;19;11;41237;08.05.2018;12;3437
127;16775;1665634;19;11;42491;08.05.2018;6;7082
128;70378;916472;9;11;8489;08.05.2018;6;1415
129;99458;644355;9;11;6296;08.05.2018;12;525
130;92067;1665714;19;11;45603;09.05.2018;12;3801
131;7047;1204842;18;11;20046;10.05.2018;6;3341
132;70529;644387;19;11;8554;11.05.2018;12;713
133;108094;1503763;20;11;25717;11.05.2018;12;2144
134;36464;1665691;19;11;39693;12.05.2018;6;6616
135;31216;916490;23;11;11778;14.05.2018;6;1963
136;24027;1652470;8;11;36560;14.05.2018;6;6094
137;3033;644387;17;11;8635;14.05.2018;12;720
138;75731;916490;12;11;11762;15.05.2018;12;981
139;64779;1652470;18;11;36630;16.05.2018;12;3053
140;54857;1651502;19;11;31289;17.05.2018;12;2608
141;42910;1075096;19;11;9849;18.05.2018;6;1642
142;63920;1665672;18;11;35912;19.05.2018;6;5986
143;86785;1665663;8;11;28400;20.05.2018;6;4734
144;95361;1665649;21;11;22404;20.05.2018;12;1867
145;52829;1075096;18;11;9786;21.05.2018;12;816
146;108852;1075089;9;11;4728;22.05.2018;12;394
147;112017;1652465;12;11;27060;22.05.2018;6;4510
148;14681;1665649;2;11;22592;24.05.2018;12;1883
149;103731;1204861;23;11;16456;24.05.2018;6;2743
150;80014;1505484;23;11;29576;24.05.2018;6;4930
151;68226;1652475;18;11;41459;24.05.2018;12;3455
152;5407;1505090;23;11;26155;27.05.2018;6;4360
153;71366;1665623;8;11;37467;30.05.2018;6;6245
154;74848;1665623;8;11;37605;30.05.2018;6;6268
155;60153;644387;18;11;8404;01.06.2018;12;701
156;88856;1651502;9;11;31277;01.06.2018;6;5213
157;53895;644294;19;11;4608;02.06.2018;6;768
158;71494;1665663;8;11;28110;03.06.2018;6;4685
159;114106;916477;23;11;8743;07.06.2018;6;1458
160;97245;1505484;9;11;29762;09.06.2018;6;4961
161;105786;1665634;8;11;42599;10.06.2018;6;7100
162;73698;644391;19;11;12801;10.06.2018;12;1067
163;56209;1665714;19;11;45680;10.06.2018;12;3807
164;57102;1505153;9;11;28679;12.06.2018;6;4780
165;13249;1503708;23;11;20514;13.06.2018;6;3419
166;31507;1652465;12;11;27166;14.06.2018;12;2264
167;80078;916490;23;11;12088;14.06.2018;6;2015
168;36360;1204676;18;11;9357;15.06.2018;6;1560
169;19461;1652434;8;11;24365;16.06.2018;12;2031
170;103232;937058;9;11;8672;18.06.2018;12;723
171;73148;1431820;14;11;22558;20.06.2018;6;3760
172;57334;1652475;18;11;41283;20.06.2018;12;3441
173;59758;1665714;18;11;45591;21.06.2018;12;3800
174;70003;1652434;21;11;24344;21.06.2018;6;4058
175;81736;1652434;21;11;24186;21.06.2018;12;2016
176;525;1075096;9;11;9815;21.06.2018;12;818
177;31690;644294;19;11;4290;23.06.2018;12;358
178;35287;1503708;14;11;20594;23.06.2018;6;3433
179;62348;1652465;8;11;27089;24.06.2018;12;2258
180;84264;1660392;19;11;15127;26.06.2018;12;1261
181;114736;1665612;18;11;32462;27.06.2018;12;2706
182;78273;1665654;12;11;24953;29.06.2018;6;4159
183;73362;916490;17;11;11822;01.07.2018;6;1971
184;51141;1665663;7;11;28100;01.07.2018;6;4684
185;28621;644355;19;11;6281;01.07.2018;12;524
186;25310;1665663;2;11;28484;02.07.2018;6;4748
187;38952;1431820;14;11;22973;02.07.2018;6;3829
188;81152;1431815;18;11;28602;02.07.2018;12;2384
189;103025;1204848;12;11;12929;02.07.2018;6;2155
190;94195;916477;18;11;9025;02.07.2018;6;1505
191;26782;1660392;9;11;15272;04.07.2018;6;2546
192;26286;1651502;19;11;31366;04.07.2018;6;5228
193;114198;644391;19;11;13026;04.07.2018;12;1086
194;19992;1665691;19;11;39761;05.07.2018;12;3314
195;35205;1665691;19;11;39615;06.07.2018;12;3302
196;48054;1503628;14;11;19346;07.07.2018;6;3225
197;98164;1652465;21;11;27291;08.07.2018;6;4549
198;74322;1665691;8;11;39829;09.07.2018;6;6639
199;16249;916472;23;11;8649;09.07.2018;6;1442
200;9303;1652470;19;11;36780;10.07.2018;6;6130
201;99500;1652475;8;11;41483;10.07.2018;12;3457
202;37454;1660470;19;11;18274;12.07.2018;12;1523
203;23191;1503628;14;11;19277;14.07.2018;6;3213
204;109243;916472;9;11;8598;15.07.2018;6;1433
205;5522;1503708;7;11;20547;17.07.2018;6;3425
206;36165;1665672;9;11;35967;17.07.2018;6;5995
207;43039;1660392;9;11;14945;19.07.2018;6;2491
208;39084;1503708;20;11;20294;21.07.2018;6;3383
209;87894;1651502;9;11;31438;21.07.2018;12;2620
210;62507;1204676;23;11;9263;21.07.2018;6;1544
